1708140731.711486 P  %CPU     PID USER      PR  NI    VIRT    RES    SHR S  %MEM     TIME+ COMMAND
1708141972.513163 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   4:13.80 test-cpu-determinism.gtofd.exe
1708141973.572648 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   4:14.86 test-cpu-determinism.gtofd.exe
1708141974.631077 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   4:15.92 test-cpu-determinism.gtofd.exe
1708141975.678243 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   4:16.97 test-cpu-determinism.gtofd.exe
1708141976.725555 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   4:18.02 test-cpu-determinism.gtofd.exe
1708141977.772233 4  99.0   76353 root       0 -20    8380   1088    984 R   0.0   4:19.06 test-cpu-determinism.gtofd.exe
1708141978.819132 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   4:20.11 test-cpu-determinism.gtofd.exe
1708141979.865261 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   4:21.15 test-cpu-determinism.gtofd.exe
1708141980.912633 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   4:22.20 test-cpu-determinism.gtofd.exe
1708141981.965438 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   4:23.25 test-cpu-determinism.gtofd.exe
1708141983.013182 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   4:24.31 test-cpu-determinism.gtofd.exe
1708141984.061580 4  99.0   76353 root       0 -20    8380   1088    984 R   0.0   4:25.35 test-cpu-determinism.gtofd.exe
1708141985.108724 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   4:26.40 test-cpu-determinism.gtofd.exe
1708141986.155776 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   4:27.44 test-cpu-determinism.gtofd.exe
1708141987.209509 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   4:28.50 test-cpu-determinism.gtofd.exe
1708141988.264214 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   4:29.55 test-cpu-determinism.gtofd.exe
1708141989.317861 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   4:30.61 test-cpu-determinism.gtofd.exe
1708141990.382349 4  99.1   76353 root       0 -20    8380   1088    984 R   0.0   4:31.67 test-cpu-determinism.gtofd.exe
1708141991.442333 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   4:32.73 test-cpu-determinism.gtofd.exe
1708141992.503406 4  99.1   76353 root       0 -20    8380   1088    984 R   0.0   4:33.79 test-cpu-determinism.gtofd.exe
1708141993.551292 4  99.0   76353 root       0 -20    8380   1088    984 R   0.0   4:34.83 test-cpu-determinism.gtofd.exe
1708141994.605098 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   4:35.89 test-cpu-determinism.gtofd.exe
1708141995.651600 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   4:36.94 test-cpu-determinism.gtofd.exe
1708141996.699093 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   4:37.99 test-cpu-determinism.gtofd.exe
1708141997.745389 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   4:39.03 test-cpu-determinism.gtofd.exe
1708141998.799361 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   4:40.09 test-cpu-determinism.gtofd.exe
1708141999.853718 4  99.1   76353 root       0 -20    8380   1088    984 R   0.0   4:41.14 test-cpu-determinism.gtofd.exe
1708142000.900375 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   4:42.19 test-cpu-determinism.gtofd.exe
1708142001.947719 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   4:43.23 test-cpu-determinism.gtofd.exe
1708142003.000408 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   4:44.28 test-cpu-determinism.gtofd.exe
1708142004.059978 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   4:45.34 test-cpu-determinism.gtofd.exe
1708142005.116355 4  99.1   76353 root       0 -20    8380   1088    984 R   0.0   4:46.39 test-cpu-determinism.gtofd.exe
1708142006.166486 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   4:47.45 test-cpu-determinism.gtofd.exe
1708142007.216804 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   4:48.50 test-cpu-determinism.gtofd.exe
1708142008.272011 4  99.1   76353 root       0 -20    8380   1088    984 R   0.0   4:49.55 test-cpu-determinism.gtofd.exe
1708142009.323052 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   4:50.60 test-cpu-determinism.gtofd.exe
1708142010.374137 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   4:51.65 test-cpu-determinism.gtofd.exe
1708142011.423233 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   4:52.70 test-cpu-determinism.gtofd.exe
1708142012.473817 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   4:53.76 test-cpu-determinism.gtofd.exe
1708142013.522840 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   4:54.81 test-cpu-determinism.gtofd.exe
1708142014.572209 P  %CPU     PID USER      PR  NI    VIRT    RES    SHR S  %MEM     TIME+ COMMAND
1708142014.572234 4  99.0   76353 root       0 -20    8380   1088    984 R   0.0   4:55.85 test-cpu-determinism.gtofd.exe
1708142015.621760 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   4:56.91 test-cpu-determinism.gtofd.exe
1708142016.668319 4  99.0   76353 root       0 -20    8380   1088    984 R   0.0   4:57.95 test-cpu-determinism.gtofd.exe
1708142017.715818 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   4:59.00 test-cpu-determinism.gtofd.exe
1708142018.763177 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   5:00.05 test-cpu-determinism.gtofd.exe
1708142019.811888 4  99.0   76353 root       0 -20    8380   1088    984 R   0.0   5:01.09 test-cpu-determinism.gtofd.exe
1708142020.860632 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   5:02.15 test-cpu-determinism.gtofd.exe
1708142021.908254 4  98.1   76353 root       0 -20    8380   1088    984 R   0.0   5:03.18 test-cpu-determinism.gtofd.exe
1708142022.960640 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   5:04.24 test-cpu-determinism.gtofd.exe
1708142024.007628 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   5:05.29 test-cpu-determinism.gtofd.exe
1708142025.054568 4  99.0   76353 root       0 -20    8380   1088    984 R   0.0   5:06.33 test-cpu-determinism.gtofd.exe
1708142026.100512 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   5:07.38 test-cpu-determinism.gtofd.exe
1708142027.150657 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   5:08.43 test-cpu-determinism.gtofd.exe
1708142028.202650 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   5:09.48 test-cpu-determinism.gtofd.exe
1708142029.252757 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   5:10.53 test-cpu-determinism.gtofd.exe
1708142030.301867 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   5:11.59 test-cpu-determinism.gtofd.exe
1708142030.301883 4   1.0   64015 root      20   0       0      0      0 I   0.0   0:00.21 [kworker/4:2-events]
1708142031.366297 4  99.0   76353 root       0 -20    8380   1088    984 D   0.0   5:12.63 test-cpu-determinism.gtofd.exe
1708142032.397485 4  99.0   76353 root       0 -20    8380   1088    984 R   0.0   5:13.66 test-cpu-determinism.gtofd.exe
1708142033.445617 4  99.0   76353 root       0 -20    8380   1088    984 R   0.0   5:14.70 test-cpu-determinism.gtofd.exe
1708142034.493407 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   5:15.75 test-cpu-determinism.gtofd.exe
1708142035.543356 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   5:16.80 test-cpu-determinism.gtofd.exe
1708142036.591322 4  99.0   76353 root       0 -20    8380   1088    984 R   0.0   5:17.84 test-cpu-determinism.gtofd.exe
1708142037.653387 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   5:18.91 test-cpu-determinism.gtofd.exe
1708142038.708207 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   5:19.97 test-cpu-determinism.gtofd.exe
1708142039.762290 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   5:21.02 test-cpu-determinism.gtofd.exe
1708142040.823152 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   5:22.08 test-cpu-determinism.gtofd.exe
1708142041.884390 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   5:23.14 test-cpu-determinism.gtofd.exe
1708142042.944793 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   5:24.20 test-cpu-determinism.gtofd.exe
1708142043.991335 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   5:25.25 test-cpu-determinism.gtofd.exe
1708142045.038813 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   5:26.30 test-cpu-determinism.gtofd.exe
1708142046.084904 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   5:27.35 test-cpu-determinism.gtofd.exe
1708142047.131617 4  99.0   76353 root       0 -20    8380   1088    984 R   0.0   5:28.39 test-cpu-determinism.gtofd.exe
1708142048.179754 4  99.0   76353 root       0 -20    8380   1088    984 R   0.0   5:29.43 test-cpu-determinism.gtofd.exe
1708142049.233510 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   5:30.49 test-cpu-determinism.gtofd.exe
1708142050.288384 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   5:31.54 test-cpu-determinism.gtofd.exe
1708142051.338050 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   5:32.59 test-cpu-determinism.gtofd.exe
1708142052.384538 4  99.0   76353 root       0 -20    8380   1088    984 R   0.0   5:33.63 test-cpu-determinism.gtofd.exe
1708142053.431744 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   5:34.68 test-cpu-determinism.gtofd.exe
1708142054.481413 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   5:35.73 test-cpu-determinism.gtofd.exe
1708142055.529377 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   5:36.78 test-cpu-determinism.gtofd.exe
1708142056.579162 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   5:37.83 test-cpu-determinism.gtofd.exe
1708142057.629173 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   5:38.89 test-cpu-determinism.gtofd.exe
1708142058.675310 4  99.0   76353 root       0 -20    8380   1088    984 R   0.0   5:39.93 test-cpu-determinism.gtofd.exe
1708142059.740834 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   5:41.00 test-cpu-determinism.gtofd.exe
1708142060.803581 4  99.1   76353 root       0 -20    8380   1088    984 R   0.0   5:42.06 test-cpu-determinism.gtofd.exe
1708142061.849892 4  99.0   76353 root       0 -20    8380   1088    984 R   0.0   5:43.10 test-cpu-determinism.gtofd.exe
1708142062.898402 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   5:44.15 test-cpu-determinism.gtofd.exe
1708142063.945850 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   5:45.20 test-cpu-determinism.gtofd.exe
1708142064.992784 P  %CPU     PID USER      PR  NI    VIRT    RES    SHR S  %MEM     TIME+ COMMAND
1708142064.992805 4  99.0   76353 root       0 -20    8380   1088    984 R   0.0   5:46.24 test-cpu-determinism.gtofd.exe
1708142066.046724 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   5:47.30 test-cpu-determinism.gtofd.exe
1708142067.093923 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   5:48.35 test-cpu-determinism.gtofd.exe
1708142068.141374 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   5:49.40 test-cpu-determinism.gtofd.exe
1708142069.188233 4  99.0   76353 root       0 -20    8380   1088    984 R   0.0   5:50.44 test-cpu-determinism.gtofd.exe
1708142070.236374 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   5:51.49 test-cpu-determinism.gtofd.exe
1708142071.283938 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   5:52.54 test-cpu-determinism.gtofd.exe
1708142072.331804 4  99.0   76353 root       0 -20    8380   1088    984 R   0.0   5:53.58 test-cpu-determinism.gtofd.exe
1708142073.379269 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   5:54.63 test-cpu-determinism.gtofd.exe
1708142074.432009 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   5:55.68 test-cpu-determinism.gtofd.exe
1708142075.479892 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   5:56.73 test-cpu-determinism.gtofd.exe
1708142076.527924 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   5:57.78 test-cpu-determinism.gtofd.exe
1708142077.575156 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   5:58.83 test-cpu-determinism.gtofd.exe
1708142078.623648 4  99.0   76353 root       0 -20    8380   1088    984 R   0.0   5:59.87 test-cpu-determinism.gtofd.exe
1708142079.671425 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   6:00.93 test-cpu-determinism.gtofd.exe
1708142080.719747 4  99.0   76353 root       0 -20    8380   1088    984 R   0.0   6:01.97 test-cpu-determinism.gtofd.exe
1708142081.775119 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   6:03.03 test-cpu-determinism.gtofd.exe
1708142082.829339 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   6:04.09 test-cpu-determinism.gtofd.exe
1708142083.877801 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   6:05.13 test-cpu-determinism.gtofd.exe
1708142084.931992 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   6:06.19 test-cpu-determinism.gtofd.exe
1708142085.986888 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   6:07.24 test-cpu-determinism.gtofd.exe
1708142087.046962 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   6:08.30 test-cpu-determinism.gtofd.exe
1708142088.113222 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   6:09.37 test-cpu-determinism.gtofd.exe
1708142089.164875 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   6:10.42 test-cpu-determinism.gtofd.exe
1708142090.212683 4  99.0   76353 root       0 -20    8380   1088    984 R   0.0   6:11.46 test-cpu-determinism.gtofd.exe
1708142091.260916 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   6:12.51 test-cpu-determinism.gtofd.exe
1708142092.308436 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   6:13.56 test-cpu-determinism.gtofd.exe
1708142093.356610 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   6:14.61 test-cpu-determinism.gtofd.exe
1708142094.404770 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   6:15.66 test-cpu-determinism.gtofd.exe
1708142095.452185 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   6:16.71 test-cpu-determinism.gtofd.exe
1708142096.499509 4  99.0   76353 root       0 -20    8380   1088    984 R   0.0   6:17.75 test-cpu-determinism.gtofd.exe
1708142097.546854 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   6:18.80 test-cpu-determinism.gtofd.exe
1708142098.601515 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   6:19.86 test-cpu-determinism.gtofd.exe
1708142099.655250 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   6:20.91 test-cpu-determinism.gtofd.exe
1708142100.710266 4  99.1   76353 root       0 -20    8380   1088    984 R   0.0   6:21.96 test-cpu-determinism.gtofd.exe
1708142101.758398 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   6:23.01 test-cpu-determinism.gtofd.exe
1708142102.805755 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   6:24.06 test-cpu-determinism.gtofd.exe
1708142103.855321 4  99.0   76353 root       0 -20    8380   1088    984 R   0.0   6:25.10 test-cpu-determinism.gtofd.exe
1708142104.922091 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   6:26.17 test-cpu-determinism.gtofd.exe
1708142105.981508 4  99.1   76353 root       0 -20    8380   1088    984 R   0.0   6:27.23 test-cpu-determinism.gtofd.exe
1708142107.031427 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   6:28.28 test-cpu-determinism.gtofd.exe
1708142108.080767 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   6:29.33 test-cpu-determinism.gtofd.exe
1708142109.130224 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   6:30.38 test-cpu-determinism.gtofd.exe
1708142110.184100 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   6:31.43 test-cpu-determinism.gtofd.exe
1708142111.243211 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   6:32.49 test-cpu-determinism.gtofd.exe
1708142112.292108 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   6:33.54 test-cpu-determinism.gtofd.exe
1708142113.340507 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   6:34.59 test-cpu-determinism.gtofd.exe
1708142114.389568 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   6:35.64 test-cpu-determinism.gtofd.exe
1708142115.437852 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   6:36.69 test-cpu-determinism.gtofd.exe
1708142116.486993 P  %CPU     PID USER      PR  NI    VIRT    RES    SHR S  %MEM     TIME+ COMMAND
1708142116.487020 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   6:37.73 test-cpu-determinism.gtofd.exe
1708142117.536204 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   6:38.78 test-cpu-determinism.gtofd.exe
1708142118.590828 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   6:39.84 test-cpu-determinism.gtofd.exe
1708142119.641961 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   6:40.89 test-cpu-determinism.gtofd.exe
1708142120.696522 4  99.9   76353 root       0 -20    8380   1088    984 R   0.0   6:41.95 test-cpu-determinism.gtofd.exe
